camera,id,secret,server,farm,exposure,aperture,iso,date-taken,focal-length,color,daily-project-active
Nikon D5000,4305612196,b108617d8b,4022,5,1/160,4.5,3200,2010:01:22 21:26:37,98 mm,#d2815b,
Nikon D5000,4304642495,2f32d697ec,2714,3,1/160,4,2500,2010:01:22 21:26:26,55 mm,#b08760,
Nikon D5000,4304610453,a5531643fa,2462,3,1/160,5,3200,2010:01:22 21:25:49,135 mm,#c2a68c,
Nikon D5000,4304607709,834d4ff72a,4007,5,1/160,5,3200,2010:01:22 21:25:48,135 mm,#a5907d,
Nikon D5000,4305381982,2ef7ef3751,4040,5,1/160,4.2,3200,2010:01:22 21:25:16,66 mm,#060608,
Nikon D5000,4305379548,ee8d8c833c,4063,5,1/160,5.6,3200,2010:01:22 21:22:12,200 mm,#be886d,
Nikon D5000,4305554546,88cd6231b0,4035,5,1/160,5.6,3200,2010:01:22 21:21:02,200 mm,#a06c54,
Nikon D5000,4305355718,b888b815b4,4041,5,1/160,5.6,3200,2010:01:22 21:20:31,200 mm,#070606,
Nikon D5000,4304816091,9b59a3a5af,2733,3,1/160,5.6,3200,2010:01:22 21:17:26,200 mm,#c28261,
Nikon D5000,4305345484,0fca31fde2,4012,5,1/160,5.6,3200,2010:01:22 21:16:14,200 mm,#140f10,
Nikon D5000,4304804735,72fc681f15,2747,3,1/160,5.6,2800,2010:01:22 21:11:06,200 mm,#c94128,
Nikon D5000,4304650211,ed863b729f,4029,5,1/160,4.8,3200,2010:01:22 21:03:51,125 mm,#ce9974,
Nikon D5000,4305395594,254dd33640,2758,3,1/160,5,3200,2010:01:22 21:03:16,145 mm,#ac9488,
Nikon D5000,4305391136,8b68491b3b,2701,3,1/160,4.2,3200,2010:01:22 21:02:53,72 mm,#be401a,
Nikon D5000,4304599327,1bca541ddd,4019,5,1/160,4.5,3200,2010:01:22 21:02:47,98 mm,#be2c24,
Nikon D5000,4304654859,8136c42834,4029,5,1/160,5.6,3200,2010:01:22 21:00:35,200 mm,#aa7e4f,
Nikon D5000,4305550312,6b80c271a6,2688,3,1/160,5.6,3200,2010:01:22 20:56:02,190 mm,#130907,
Nikon D5000,4305375576,8f7e5b8e94,4017,5,1/160,4.2,3200,2010:01:22 20:52:47,80 mm,#cf8350,
Nikon D5000,4305374074,e54fc204da,4012,5,1/160,4.8,3200,2010:01:22 20:51:47,120 mm,#c69766,
Nikon D5000,4304628191,152c96b5dc,4023,5,1/160,4.2,3200,2010:01:22 20:50:31,55 mm,#c29f7c,
Nikon D5000,4304594705,285ebc43ac,4030,5,1/80,5,3200,2010:01:22 20:32:11,135 mm,#cc7311,
Nikon D5000,4304865695,1cbe8cd9cb,4005,5,1/80,4,3200,2010:01:22 20:31:19,55 mm,#bb7b62,
Nikon D5000,4305336726,6a36908211,4025,5,1/160,5.6,3200,2010:01:22 20:18:50,200 mm,#b17e66,
Nikon D5000,4304810505,20846c24e3,4037,5,1/160,5,3200,2010:01:22 20:17:03,135 mm,#0c0906,
Nikon D5000,4305335652,26e51184e3,2721,3,1/160,4.5,3200,2010:01:22 20:16:29,98 mm,#a9935b,
Nikon D5000,4305333158,b29f4eb533,4008,5,1/160,4.5,3200,2010:01:22 20:15:28,98 mm,#cc9c4e,
Nikon D5000,4304617093,e41fb34d37,4062,5,1/80,5.6,3200,2010:01:22 20:07:47,200 mm,#c6a473,
Nikon D5000,4305330636,3abe5bc1e1,2791,3,1/80,5,3200,2010:01:22 20:07:39,150 mm,#0d0b0e,
Nikon D5000,4305369104,0766fa44b2,2761,3,1/80,4.5,3200,2010:01:22 20:03:17,92 mm,#c0824a,
Nikon D5000,4304614173,72d758210f,2732,3,1/200,5,3200,2010:01:22 20:00:32,135 mm,#b9794e,
Nikon D5000,4304584457,71da06449f,4018,5,1/200,4.8,3200,2010:01:22 19:57:49,122 mm,#e6a17f,
Nikon D5000,4304619939,110f708407,4015,5,1/200,4.8,3200,2010:01:22 19:57:46,122 mm,#dfa77a,
Nikon D5000,4305364518,cb66a283d9,4014,5,1/125,5,3200,2010:01:22 19:55:49,145 mm,#d0a883,
Nikon D5000,4304582067,466fc502f5,4056,5,1/125,5.6,1000,2010:01:22 19:54:08,180 mm,#151311,
Nikon D5000,4305322836,4dc8c4b46a,4062,5,1/125,5,1600,2010:01:22 19:53:33,135 mm,#cb946a,
Nikon D5000,4305365906,368f7fa721,2697,3,1/125,4.2,3200,2010:01:22 19:50:01,86 mm,#080706,
Nikon D5000,4405085947,8e3dc4b152,2766,3,1/80,18,400,2009:12:30 14:37:37,86 mm,#2d2d25,
