"camera","id","secret","server","farm","exposure","aperture","iso","date-taken","focal-length","color","daily-project-active","color2"
"Nikon D5000","4508583954","af64329383","4063","5","1/125","4.5","2200","2010:04:09 19:29:27","null","#3c346c","","#c5a39f"
"Nikon D5000","4507921041","aebbcd4680","2070","3","1/80","4.5","3200","2010:04:09 19:14:36","null","#b7663c","","#af7b5d"
"Nikon D5000","4507934565","ed58beff1c","2752","3","1/40","5.6","3200","2010:04:09 18:57:50","null","#84543c","","#100d0c"
"Nikon D5000","4508569592","6d795af4e8","2745","3","1/160","4.5","3200","2010:04:09 18:28:16","null","#b88864","","#c8a47b"
"Nikon D5000","4508587070","06f4f94a7f","2339","3","1/125","4.5","3200","2010:04:09 19:32:09","null","#ad7f51","","#080707"
"Nikon D5000","4507928621","1591815ab8","2021","3","1/160","4.5","3200","2010:04:09 18:25:36","null","#b3774b","","#a29f98"
"Nikon D5000","4508570990","15b54fdf12","2191","3","1/160","4.5","3200","2010:04:09 18:28:53","null","#ccac7c","","#c8ab8b"
"Nikon D5000","4508572358","0c3b14186d","2161","3","1/160","5.6","3200","2010:04:09 18:30:51","null","#b0a024","","#080707"
"Nikon D5000","4507926153","1c6e8a06b3","2178","3","1/100","4.5","3200","2010:04:09 18:19:41","null","#4f67af","","#c7bbb0"
"Nikon D5000","4507922891","7e8f9e2f33","2776","3","1/160","5.6","3200","2010:04:09 18:18:22","null","#b74b47","","#090808"
"Nikon D5000","4508564152","b09d4b64d4","2170","3","1/100","5","3200","2010:04:09 18:19:13","null","#be876c","","#070606"
"Nikon D5000","4507927499","191f3667c6","4054","5","1/200","4.5","3200","2010:04:09 18:25:10","null","#804434","","#b2998b"
"Nikon D5000","4507918999","0735a4db42","2250","3","1/160","4.5","2200","2010:04:09 18:16:08","null","null","","#bba798"
"Nikon D5000","4468450008","75caf3fce9","2795","3","1/100","4","3200","2010:03:26 20:56:30","null","#d64644","","#060506"
"Nikon D5000","4507902563","1506960e3a","4064","5","1/250","5.6","3200","2010:04:09 17:53:42","null","#3fbf7f","","#927f74"
"Nikon D5000","4507901119","a5cc813c3f","4012","5","1/160","5.6","3200","2010:04:09 17:51:34","null","#b04444","","#c49f91"
"Nikon D5000","4508546288","f836585b80","4023","5","1/100","5.6","3200","2010:04:09 17:59:42","null","#21347a","","#090909"
"Nikon D5000","4507911281","b276913581","2803","3","1/160","5.6","3200","2010:04:09 18:05:10","null","#961b37","","#130f10"
"Nikon D5000","4508553064","37f6a84a90","4062","5","1/100","4.5","1400","2010:04:09 18:14:48","null","#c08472","","#c3a49a"
"Nikon D5000","4507916585","0d5712b92c","2802","3","1/160","4.5","2000","2010:04:09 18:16:02","null","#347442","","#aaa095"
"Nikon D5000","4508538650","a64897cc17","2299","3","1/250","5.6","3200","2010:04:09 17:52:51","null","#c06f54","","#bb8770"
"Nikon D5000","4507908987","12b8e91b53","2300","3","1/200","5.6","3200","2010:04:09 18:01:50","null","#a42434","","#b25a4c"
"Nikon D5000","4507905107","f07c17108c","4016","5","1/160","5.6","3200","2010:04:09 17:57:33","null","#34447c","","#141413"
"Nikon D5000","4467658375","97794a648b","4019","5","1/100","4.5","3200","2010:03:26 20:40:51","null","#e2a57e","","#c0a184"
"Nikon D5000","4468440426","3a14e550af","2797","3","1/60","4.2","3200","2010:03:26 20:47:37","null","#d6694f","","#8aa7ef"
"Nikon D5000","4467674349","57ba8e8eb3","4003","5","1/60","4.5","1100","2010:03:26 20:53:57","null","#ed3d21","","#161820"
"Nikon D5000","4467663557","2287a0f98a","4061","5","1/100","4","640","2010:03:26 20:42:46","null","#ac6444","","#100d0b"
"Nikon D5000","4468435184","81f6450811","4010","5","1/100","4.5","560","2010:03:26 20:41:21","null","#bc8d66","","#b0835c"
"Nikon D5000","4467669997","4119d5b8c1","2737","3","1/60","4.8","3200","2010:03:26 20:50:10","null","#bc4c3e","","#0a0a10"
"Nikon D5000","4467667795","97b5dbc325","4014","5","1/60","4.2","1000","2010:03:26 20:49:03","null","#be9664","","#3c3024"
"Nikon D5000","4468446500","832c19e38b","2690","3","1/60","4.8","3200","2010:03:26 20:52:33","null","#ae3624","","#09090a"
"Nikon D5000","4468430738","41f892ab68","2740","3","1/100","5.6","1000","2010:03:26 20:38:16","null","#ad6543","","#b76c4b"
"Nikon D5000","4467651961","489a30f31b","4040","5","1/100","4.2","3200","2010:03:26 20:34:40","null","#0c3ca3","","#c39b7e"
"Nikon D5000","4467639935","47de8e3a02","2682","3","1/160","4.5","3200","2010:03:26 20:27:18","null","#b47862","","#ad7858"
"Nikon D5000","4468418950","649d49188a","4053","5","1/100","4.5","2500","2010:03:26 20:28:45","null","#a76e50","","#0a0a0d"
"Nikon D5000","4468416940","9e6956a81d","2693","3","1/100","4.2","1400","2010:03:26 20:28:24","null","#a47c3c","","#bea586"
"Nikon D5000","4468412142","4f5c607a13","2613","3","1/125","4.8","1600","2010:03:26 20:19:27","null","#d2563a","","#0a0a0c"
"Nikon D5000","4468428296","1210dbc213","2677","3","1/100","4.2","1400","2010:03:26 20:35:07","null","#b48254","","#b39783"
"Nikon D5000","4467650209","20d1a1d8ac","4025","5","1/100","4.2","3200","2010:03:26 20:34:13","null","#b5755b","","#0b0b0b"
"Nikon D5000","4468420672","5b5f673883","2727","3","1/160","4.2","3200","2010:03:26 20:31:42","null","#5460af","","#a58481"
"Nikon D5000","4467648381","798e1ab347","2691","3","1/80","4.2","2800","2010:03:26 20:33:16","null","#6cabf7","","#0a0a0d"
"Nikon D5000","4468409846","09630a259d","2718","3","1/80","4","900","2010:03:26 20:16:28","null","#5065b4","","#5468ae"
"Nikon D5000","4467616733","3a740f0ca6","4048","5","1/200","5.6","3200","2010:03:26 19:46:31","null","#904c38","","#c2b499"
"Nikon D5000","4467625281","8a6beff638","2679","3","1/40","4.2","3200","2010:03:26 19:58:28","null","#c96155","","#0b090a"
"Nikon D5000","4468392506","6b525e7a24","4010","5","1/160","4","2800","2010:03:26 19:47:04","null","#a0643c","","#d2c4b2"
"Nikon D5000","4468398050","f6e38b152d","2759","3","1/80","4","3200","2010:03:26 19:56:36","null","#965a06","","#ab603c"
"Nikon D5000","4468396394","127d0f0be1","4015","5","1/100","4","3200","2010:03:26 19:54:34","null","#c6945c","","#a7937d"
"Nikon D5000","4468389878","2786f53179","4038","5","1/200","4.5","3200","2010:03:26 19:46:26","null","#ca3834","","#c8ba99"
"Nikon D5000","4468405342","05f2f40c40","4028","5","1/50","5.3","3200","2010:03:26 20:09:05","null","#b46f44","","#af653f"
"Nikon D5000","4467620107","9df90ef98e","2762","3","1/100","5.3","2500","2010:03:26 19:50:41","null","#a66444","","#150909"
"Nikon D5000","4467627541","8b50fd765f","2706","3","1/60","4.8","3200","2010:03:26 20:01:54","null","#a84e2f","","#b38b74"
"Nikon D5000","4467601157","082d3f5264","4007","5","1/160","4","3200","2010:03:26 19:30:38","null","#bf3f3f","","#b4a48f"
"Nikon D5000","4467607591","250b10ab18","2725","3","1/160","5.6","2800","2010:03:26 19:36:22","null","#b1673e","","#c48051"
"Nikon D5000","4467605269","bbc7bf85a3","4053","5","1/160","5","3200","2010:03:26 19:34:19","null","#9c3c14","","#bf8e60"
"Nikon D5000","4467596191","bf061332a3","2471","3","1/250","5","3200","2010:03:26 19:03:55","null","#ec4434","","#1b0d0d"
"Nikon D5000","4468372874","6e18d3d7b1","4005","5","1/400","5.3","3200","2010:03:26 19:08:12","null","#c59c27","","#141312"
"Nikon D5000","4468385540","b0d184992e","4048","5","1/100","4","900","2010:03:26 19:39:25","null","#2c4b8a","","#b19684"
"Nikon D5000","4467599867","d039c8a9d5","4013","5","1/25/2017","4.2","3200","2010:03:26 19:16:23","null","#d83e3f","","#090706"
"Nikon D5000","4468377876","ce2a7dcbc1","4063","5","1/160","5.6","1600","2010:03:26 19:33:15","null","#b06036","","#a85e35"
"Nikon D5000","4468388650","65edf6e4eb","4061","5","1/160","4","1400","2010:03:26 19:44:05","null","#945c44","","#c3b5a4"
"Nikon D5000","4467612209","a2b32ce605","2745","3","1/50","4.5","400","2010:03:26 19:43:01","null","#4d4db1","","#0a0606"
"Nikon D5000","4468359868","89ff6874b2","4065","5","1/320","4","3200","2010:03:26 18:37:28","null","#c8976e","","#b48a68"
"Nikon D5000","4468362956","27225b3d7f","4033","5","1/200","5.6","3200","2010:03:26 18:47:43","null","#9c5e44","","#0e0b0c"
"Nikon D5000","4468369108","2a117e76e0","4071","5","1/250","5.3","1400","2010:03:26 19:01:00","null","#b8815f","","#a7856f"
"Nikon D5000","4468453162","685da4a8e9","4037","5","1/80","5.6","1250","2010:03:26 18:26:52","null","#a45c39","","#9f5e41"
"Nikon D5000","4468365116","bf4a5e116a","4001","5","1/200","4.5","3200","2010:03:26 18:52:26","null","#df9d5e","","#c69066"
"Nikon D5000","4467680237","642d16faa5","4064","5","1/250","5.6","3200","2010:03:26 18:30:08","null","#b36e44","","#a46a49"
"Nikon D5000","4467586491","fba8b373b8","4055","5","1/200","4.5","3200","2010:03:26 18:42:10","null","#966644","","#070706"
"Nikon D5000","4468367170","69d49d26ea","2713","3","1/250","5.3","1800","2010:03:26 19:00:44","null","#a77450","","#a07b57"
"Nikon D5000","4467583397","e174b9c92e","2748","3","1/320","4","3200","2010:03:26 18:33:07","null","#a43035","","#a65648"
"Nikon D5000","4467676677","fbd208b2cd","4026","5","1/100","4.5","3200","2010:03:26 18:26:02","null","#3162c8","","#bf917c"
"Nikon D5000","4825512003","ea24bcebcf","4099","5","1.3","22","900","2010:03:18 16:38:11","null","#aa6945","","#16130f"
"Nikon D5000","4826118608","65e6d174a9","4077","5","1/60","8","200","2010:03:19 15:40:35","null","#186694","","#8caea5"
"Nikon D5000","4826139998","69a3552b19","4121","5","1/20/2017","6.3","3200","2010:03:18 16:43:18","null","#c09078","","#bba99b"
"Nikon D5000","4826134076","0836612ccb","4116","5","1/25/2017","5.6","2200","2010:03:19 12:24:25","null","#b4944c","","#cbc195"
"Nikon D5000","4826124168","91d8f7f245","4114","5","1/800","5.3","3200","2010:03:19 07:10:21","null","#ec8414","","#b59879"
"Nikon D5000","4825511311","5e0932c681","4136","5","1/60","3.5","200","2010:03:19 18:51:17","null","#a6411e","","#110e0d"
"Nikon D5000","4825513949","c521ee15f9","4073","5","1/80","4.2","800","2010:03:20 04:57:44","null","#c45c44","","#ddcdb7"
"Nikon D5000","4825522023","eb603048e5","4093","5","1/80","4.5","1100","2010:03:18 15:14:46","null","#b64e39","","#16120e"
"Nikon D5000","4825528813","cf2e33063f","4074","5","1/80","4.5","1100","2010:03:18 15:14:46","null","#744c34","","#e3e3e1"
"Nikon D5000","4825502159","b179aa4611","4075","5","1/25/2017","5","2800","2010:03:18 11:57:00","null","#b46444","","#c9bda1"
"Nikon D5000","4825517097","a90b40727f","4099","5","1/800","5.6","200","2010:03:17 09:02:31","null","#a050bc","","#c2c2c2"
"Nikon D5000","4825505699","e4ac957611","4135","5","1/1/1000","5.6","250","2010:03:17 09:08:21","null","#986444","","#b8886e"
"Nikon D5000","4825519039","c0e330cafe","4115","5","1/160","11","450","2010:03:17 05:58:21","null","#a0644c","","#938473"
"Nikon D5000","4825499861","af524b2f00","4075","5","1/500","4.2","900","2010:03:17 13:58:05","null","#f5b22c","","#2c2419"
"Nikon D5000","4405085927","96e3ca4ba6","2706","3","1/50","3.5","800","2010:02:27 20:50:38","null","#ecc41c","","#cba78c"
"Nikon D5000","4825527263","28bc879a50","4141","5","1/1/1000","5.6","200","2010:03:17 08:49:00","null","#48b0b4","","#b9b9b9"
"Nikon D5000","4826132874","74279ef5ca","4137","5","1/640","4.8","200","2010:03:17 08:54:50","null","#c4644c","","#6b3e2b"
"Nikon D5000","4825508503","f15309a635","4077","5","1/80","20","200","2010:03:17 08:56:05","null","#d63c34","","#d2ab96"
"Nikon D5000","4825504223","668ff81391","4122","5","1/80","4.2","320","2010:03:17 18:59:57","null","#aa584f","","#bf836b"
"Nikon D5000","4405085935","c5ee3d7554","2765","3","1/40","10","3200","2010:02:27 18:26:47","null","#ee7720","","#d8b783"
"Nikon D5000","4353111692","8a9dd8423a","2741","3","1/200","5.6","3200","2010:02:05 20:59:04","null","#9d3c3c","","#b49480"
"Nikon D5000","4352366811","5de682855d","4041","5","1/160","5","3200","2010:02:05 21:00:42","null","#c45a59","","#b76463"
"Nikon D5000","4353110854","4d23d6343c","4014","5","1/200","5","3200","2010:02:05 20:58:15","null","#d46c64","","#a76460"
"Nikon D5000","4353109950","f8806c9b5c","4072","5","1/200","5.6","3200","2010:02:05 20:58:06","null","#a14341","","#b5605a"
"Nikon D5000","4353104466","10bd44d904","4055","5","1/100","5","3200","2010:02:05 20:55:40","null","#e2582e","","#d9835f"
"Nikon D5000","4352360045","f35cf0ee22","4055","5","1/160","5.6","3200","2010:02:05 20:56:16","null","#e32819","","#171320"
"Nikon D5000","4352362821","ddcfcf68f7","4020","5","1/160","5","3200","2010:02:05 20:57:18","null","#7a3334","","#d1a3a5"
"Nikon D5000","4353103262","4830ea3b14","4055","5","1/100","5","3200","2010:02:05 20:52:13","null","#9f4314","","#b47a52"
"Nikon D5000","4353107360","5db8b882d3","2771","3","1/160","5.6","3200","2010:02:05 20:56:48","null","#943834","","#a84c42"
"Nikon D5000","4353096222","f386be759f","4002","5","1/80","5.6","3200","2010:02:05 20:38:05","null","#946844","","#a37f62"
"Nikon D5000","4352353997","5f1540ef84","2765","3","1/125","5","3200","2010:02:05 20:47:01","null","#3a97af","","#c4acad"
"Nikon D5000","4353101852","f3981ac98e","2803","3","1/200","5","3200","2010:02:05 20:48:15","null","#d4462a","","#050404"
"Nikon D5000","4353101146","cb53b85191","4071","5","1/125","5.6","3200","2010:02:05 20:47:06","null","null","","#1b1615"
"Nikon D5000","4352356739","2b40a1fc31","4071","5","1/160","5.3","3200","2010:02:05 20:51:14","null","#a47045","","#94613e"
"Nikon D5000","4352351185","3ddf198683","4051","5","1/80","5.6","2500","2010:02:05 20:41:38","null","#bc843c","","#bba385"
"Nikon D5000","4352352841","5fcf294863","4024","5","1/160","5.6","2000","2010:02:05 20:45:45","null","#6c3c34","","#b07e85"
"Nikon D5000","4352348485","206fd4bc8c","4032","5","1/125","5","3200","2010:02:05 20:31:20","null","#903858","","#b29393"
"Nikon D5000","4353089662","79d4f62e93","4016","5","1/160","4.5","3200","2010:02:05 20:22:11","null","#872124","","#a76869"
"Nikon D5000","4353095440","8d2ee9f741","2682","3","1/80","5.6","3200","2010:02:05 20:37:12","null","#ae5050","","#9da095"
"Nikon D5000","4352342765","7699ecdc21","4060","5","1/160","5.6","3200","2010:02:05 20:21:54","null","#8b1d2c","","#aa5965"
"Nikon D5000","4353093352","13b10fffd2","4056","5","1/125","4.5","3200","2010:02:05 20:30:15","null","#dc6454","","#b4716a"
"Nikon D5000","4353091188","466a7b4c3f","4032","5","1/160","4.5","3200","2010:02:05 20:22:44","null","#970808","","#c06864"
"Nikon D5000","4352344307","8f793e6099","2778","3","1/160","4.5","3200","2010:02:05 20:22:13","null","#e48464","","#c4705f"
"Nikon D5000","4352351977","54438e5578","2790","3","1/200","5.6","3200","2010:02:05 20:42:11","null","#7c4d25","","#080707"
"Nikon D5000","4352346325","94fe18c28d","4004","5","1/125","4.8","3200","2010:02:05 20:29:39","null","#a06034","","#c89988"
"Nikon D5000","4353083216","329d661a63","4045","5","1/80","5.6","3200","2010:02:05 20:10:02","null","#ad6939","","#a86f48"
"Nikon D5000","4352339475","fc994238fe","4022","5","1/80","5","3200","2010:02:05 20:13:58","null","#b7633d","","#0c0a0a"
"Nikon D5000","4353084504","520d4ceb8a","4067","5","1/80","4.8","3200","2010:02:05 20:11:05","null","#cb3221","","#120f0f"
"Nikon D5000","4352341675","024c444f7f","2679","3","1/80","5","3200","2010:02:05 20:21:24","null","#b05b54","","#b46e6c"
"Nikon D5000","4352332327","9c4fda04c7","4038","5","1/125","5.6","3200","2010:02:05 19:54:21","null","#e28957","","#bf704d"
"Nikon D5000","4353082228","c66c33cdcc","2766","3","1/125","4.5","3200","2010:02:05 19:56:05","null","#c68929","","#bf7643"
"Nikon D5000","4353079562","589c299ee1","4061","5","1/125","5","3200","2010:02:05 19:55:20","null","#bc8060","","#a06f51"
"Nikon D5000","4353077246","9611ffc3e8","2734","3","1/100","5","3200","2010:02:05 19:52:48","null","#c6744c","","#b46744"
"Nikon D5000","4353086954","fa6bb5c2f6","2440","3","1/100","5.6","3200","2010:02:05 20:16:21","null","#bf6f4e","","#b77f5c"
"Nikon D5000","4352334811","13d6cffa99","4034","5","1/125","5.6","3200","2010:02:05 19:55:36","null","#bf5d3a","","#bf633e"
"Nikon D5000","4353074630","2cb2c08405","4072","5","1/160","5.6","3200","2010:02:05 19:49:48","null","#a7684a","","#a5725d"
"Nikon D5000","4352326659","874105927c","4004","5","1/100","5.6","3200","2010:02:05 19:48:54","null","#a85240","","#c87e64"
"Nikon D5000","4352329881","b9b23b0beb","4054","5","1/160","4.8","3200","2010:02:05 19:51:22","null","#d77945","","#bc6d3d"
"Nikon D5000","4352325709","788d0064be","2679","3","1/125","5.3","3200","2010:02:05 19:46:19","null","#b97c60","","#b3978a"
"Nikon D5000","4352327629","6123d83a36","4036","5","1/160","5.6","3200","2010:02:05 19:49:27","null","#ab5844","","#b16a55"
"Nikon D5000","4353069788","973532d7e6","4063","5","1/125","4.5","3200","2010:02:05 19:45:04","null","#a97048","","#cea583"
"Nikon D5000","4352322085","269e00cab9","2625","3","1/125","5.6","3200","2010:02:05 19:44:49","null","#6c3d34","","#b9aeac"
"Nikon D5000","4353070702","2f1366a07d","2662","3","1/125","5.6","3200","2010:02:05 19:45:38","null","#ad6851","","#090809"
"Nikon D5000","4352320779","1f2a39ac6a","4019","5","1/100","5.6","3200","2010:02:05 19:42:42","null","#b06054","","#ae6a60"
"Nikon D5000","4352319895","5244ac8fbe","4048","5","1/80","5.6","3200","2010:02:05 19:40:12","null","#bf7358","","#c38168"
"Nikon D5000","4353062812","bfe2b04255","4053","5","1/100","4.8","3200","2010:02:05 19:32:29","null","#cc6c2c","","#ca7d62"
"Nikon D5000","4352313597","540d7a84e6","4019","5","1/125","5","3200","2010:02:05 19:26:56","null","#a0463c","","#e18e7d"
"Nikon D5000","4352315135","caff85c4f2","4013","5","1/100","5.6","3200","2010:02:05 19:29:10","null","#c05c42","","#d88472"
"Nikon D5000","4352312137","e2aec1b0db","2781","3","1/100","5.6","3200","2010:02:05 19:23:30","null","#994e44","","#050404"
"Nikon D5000","4353064860","bf892f7879","4029","5","1/80","5.6","3200","2010:02:05 19:37:02","null","#c18c3c","","#be8d57"
"Nikon D5000","4353057394","36c479218c","4009","5","1/100","4.8","3200","2010:02:05 19:22:31","null","#ca7863","","#c78474"
"Nikon D5000","4353056664","4c7f9a1cd2","4036","5","1/100","5","3200","2010:02:05 19:20:47","null","#8c4c3c","","#b37a6f"
"Nikon D5000","4353063870","9e4013def8","4062","5","1/100","5.6","3200","2010:02:05 19:34:37","null","#ca943d","","#ae8961"
"Nikon D5000","4352308991","bbaf2cb1d8","4069","5","1/80","5.6","3200","2010:02:05 19:14:47","null","#4c84b4","","#a98165"
"Nikon D5000","4352309931","b70eae99aa","2705","3","1/80","5","3200","2010:02:05 19:17:59","null","#4e7caf","","#b79077"
"Nikon D5000","4305389802","8f51c2d4e1","4038","5","1/160","4","3200","2010:01:22 21:28:15","null","#944018","","#bca380"
"Nikon D5000","4304610453","a5531643fa","2462","3","1/160","5","3200","2010:01:22 21:25:49","null","#4484fc","","#c2a68c"
"Nikon D5000","4304955877","03052f67f3","4033","5","1/50","1.8","640","2010:01:23 21:43:00","null","#3c7cb8","","#c1b4a5"
"Nikon D5000","4305612196","b108617d8b","4022","5","1/160","4.5","3200","2010:01:22 21:26:37","null","#b56445","","#d2815b"
"Nikon D5000","4353054182","8c9af0a134","4030","5","1/60","5.6","3200","2010:02:05 19:13:20","null","#3a7ab4","","#b3946e"
"Nikon D5000","4304642495","2f32d697ec","2714","3","1/160","4","2500","2010:01:22 21:26:26","null","#1426ec","","#b08760"
"Nikon D5000","4304950297","fdc68928a2","2768","3","1/60","1.8","640","2010:01:23 21:38:21","null","#dc845c","","#d3b799"
